mes_referencia;CIDADE;BLOCO;CATEGORIA;SIT_LIG;ligacoes;economias_totais;economias_sociais;economias_sabren
2026-07-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;ATIVA;679;757;5;0
2026-07-01;CACHOEIRAS DE MACACU;Bloco 1;PUBLICA;CORTADA;2;2;0;0
2026-07-01;CAMBUCI;Bloco 1;COMERCIAL;ATIVA;158;206;0;0
2026-07-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;DESATIVADA;22;26;0;0
2026-07-01;CACHOEIRAS DE MACACU;Bloco 1;RESIDENCIAL;CORTADA;38;48;0;0
2026-07-01;CAMBUCI;Bloco 1;INDUSTRIAL;ATIVA;1;1;0;0
2026-07-01;CAMBUCI;Bloco 1;INDUSTRIAL;CORTADA;2;2;0;0
2026-07-01;CAMBUCI;Bloco 1;COMERCIAL;CORTADA;36;49;0;0
2026-07-01;CAMBUCI;Bloco 1;COMERCIAL;DESATIVADA;1;1;0;0
2026-07-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;CORTADA;17552;27295;5084;0
2026-07-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;CORTE PEDIDO;122;207;9;0
2026-07-01;BELFORD ROXO;Bloco 4;RESIDENCIAL;ATIVA;47564;72553;27917;0
2026-07-01;BELFORD ROXO;Bloco 4;COMERCIAL;DESATIVADA;339;372;0;0
2026-07-01;BELFORD ROXO;Bloco 4;COMERCIAL;CORTE PEDIDO;50;58;0;0
2026-07-01;BELFORD ROXO;Bloco 4;COMERCIAL;CORTADA;1539;2505;0;0
2026-07-01;BELFORD ROXO;Bloco 4;PUBLICA;ATIVA;602;1127;0;0
2026-07-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;CORTADA;14;14;0;0
2026-07-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;CORTE PEDIDO;15;15;0;0
2026-07-01;BELFORD ROXO;Bloco 4;INDUSTRIAL;ATIVA;31;33;0;0
2026-07-01;BELFORD ROXO;Bloco 4;COMERCIAL;INATIVA;1;1;0;0
2026-07-01;BELFORD ROXO;Bloco 4;PUBLICA;CORTE PEDIDO;5;5;0;0
2026-07-01;BELFORD ROXO;Bloco 4;PUBLICA;DESATIVADA;2;2;0;0
2026-07-01;BELFORD ROXO;Bloco 4;PUBLICA;CORTADA;17;30;0;0
2026-07-01;BELFORD ROXO;Bloco 4;COMERCIAL;ATIVA;2482;3372;0;0
2026-07-01;APERIBE;Bloco 1;RESIDENCIAL;DESATIVADA;7;7;2;0
2026-07-01;APERIBE;Bloco 1;RESIDENCIAL;CORTE PEDIDO;25;27;20;0
2026-07-01;APERIBE;Bloco 1;RESIDENCIAL;CORTADA;260;274;161;0
2026-07-01;APERIBE;Bloco 1;RESIDENCIAL;ATIVA;3772;4036;2365;0
2026-07-01;APERIBE;Bloco 1;PUBLICA;ATIVA;90;108;0;0
2026-07-01;APERIBE;Bloco 1;INDUSTRIAL;ATIVA;6;6;0;0
2026-07-01;APERIBE;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-07-01;APERIBE;Bloco 1;COMERCIAL;CORTE PEDIDO;3;4;0;0
2026-07-01;APERIBE;Bloco 1;COMERCIAL;DESATIVADA;3;3;0;0
2026-07-01;APERIBE;Bloco 1;COMERCIAL;CORTADA;23;35;0;0
2026-07-01;APERIBE;Bloco 1;COMERCIAL;ATIVA;103;121;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;PUBLICA;ATIVA;929;1919;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;PUBLICA;CORTADA;41;62;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;PUBLICA;DESATIVADA;13;13;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;COMERCIAL;ATIVA;4571;9605;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;COMERCIAL;CORTADA;3065;4731;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;COMERCIAL;DESATIVADA;332;359;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;COMERCIAL;CORTE PEDIDO;8;15;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;COMERCIAL;PROVISÓRIA;2;2;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;INDUSTRIAL;ATIVA;90;155;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;INDUSTRIAL;CORTADA;29;29;0;0
2026-07-01;NOVA IGUAÇU;Bloco 4;INDUSTRIAL;DESATIVADA;1;1;0;0
2026-07-01;NILOPOLIS;Bloco 4;RESIDENCIAL;CORTADA;8102;12215;168;0
2026-07-01;NILOPOLIS;Bloco 4;RESIDENCIAL;DESATIVADA;1759;1833;14;0
2026-07-01;NILOPOLIS;Bloco 4;RESIDENCIAL;CORTE PEDIDO;4;5;0;0
2026-07-01;NILOPOLIS;Bloco 4;RESIDENCIAL;PROVISÓRIA;10;11;1;0
2026-07-01;NILOPOLIS;Bloco 4;RESIDENCIAL;INATIVA;4;6;0;0
2026-07-01;NILOPOLIS;Bloco 4;RESIDENCIAL;ATIVA;26457;37065;1072;0
2026-07-01;NILOPOLIS;Bloco 4;PUBLICA;ATIVA;269;562;0;0
2026-07-01;NILOPOLIS;Bloco 4;INDUSTRIAL;CORTADA;12;12;0;0
2026-07-01;NILOPOLIS;Bloco 4;INDUSTRIAL;DESATIVADA;1;1;0;0
2026-07-01;NILOPOLIS;Bloco 4;COMERCIAL;DESATIVADA;59;60;0;0
2026-07-01;NILOPOLIS;Bloco 4;COMERCIAL;PROVISÓRIA;1;1;0;0
2026-07-01;NILOPOLIS;Bloco 4;INDUSTRIAL;ATIVA;13;15;0;0
2026-07-01;NILOPOLIS;Bloco 4;COMERCIAL;CORTADA;968;1485;0;0
2026-07-01;NILOPOLIS;Bloco 4;PUBLICA;CORTADA;5;9;0;0
2026-07-01;MIRACEMA;Bloco 1;RESIDENCIAL;ATIVA;8631;9394;1981;0
2026-07-01;MIRACEMA;Bloco 1;RESIDENCIAL;CORTADA;506;535;56;0
2026-07-01;NILOPOLIS;Bloco 4;COMERCIAL;ATIVA;1573;2762;0;0
2026-07-01;MIRACEMA;Bloco 1;RESIDENCIAL;DESATIVADA;12;13;1;0
2026-07-01;MIRACEMA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;25;26;3;0
2026-07-01;MIRACEMA;Bloco 1;COMERCIAL;ATIVA;550;689;0;0
2026-07-01;MIRACEMA;Bloco 1;INDUSTRIAL;ATIVA;11;11;0;0
2026-07-01;MIRACEMA;Bloco 1;COMERCIAL;CORTE PEDIDO;9;10;0;0
2026-07-01;MIRACEMA;Bloco 1;PUBLICA;ATIVA;182;241;0;0
2026-07-01;MIRACEMA;Bloco 1;INDUSTRIAL;CORTADA;2;2;0;0
2026-07-01;MIRACEMA;Bloco 1;COMERCIAL;CORTADA;60;72;0;0
2026-07-01;MIRACEMA;Bloco 1;PUBLICA;CORTADA;1;1;0;0
2026-07-01;MIRACEMA;Bloco 1;PUBLICA;CORTE PEDIDO;1;1;0;0
2026-07-01;MESQUITA;Bloco 4;RESIDENCIAL;CORTADA;7936;14074;587;0
2026-07-01;MESQUITA;Bloco 4;RESIDENCIAL;DESATIVADA;861;929;1;0
2026-07-01;MESQUITA;Bloco 4;RESIDENCIAL;CORTE PEDIDO;5;13;0;0
2026-07-01;MESQUITA;Bloco 4;RESIDENCIAL;INATIVA;1;1;0;0
2026-07-01;MESQUITA;Bloco 4;RESIDENCIAL;PROVISÓRIA;16;24;0;0
2026-07-01;MESQUITA;Bloco 4;RESIDENCIAL;ATIVA;19063;28083;4158;0
2026-07-01;MESQUITA;Bloco 4;COMERCIAL;CORTADA;836;1403;0;0
2026-07-01;MESQUITA;Bloco 4;PUBLICA;ATIVA;293;588;0;0
2026-07-01;MESQUITA;Bloco 4;COMERCIAL;DESATIVADA;21;24;0;0
2026-07-01;MESQUITA;Bloco 4;INDUSTRIAL;ATIVA;11;11;0;0
2026-07-01;MESQUITA;Bloco 4;COMERCIAL;PROVISÓRIA;1;1;0;0
2026-07-01;MESQUITA;Bloco 4;COMERCIAL;CORTE PEDIDO;6;6;0;0
2026-07-01;MESQUITA;Bloco 4;PUBLICA;CORTADA;14;15;0;0
2026-07-01;MARICA;Bloco 1;RESIDENCIAL;CORTADA;13164;15266;1622;0
2026-07-01;MARICA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;54;55;2;0
2026-07-01;MARICA;Bloco 1;RESIDENCIAL;DESATIVADA;2086;2108;13;0
2026-07-01;MESQUITA;Bloco 4;COMERCIAL;ATIVA;925;1252;0;0
2026-07-01;MARICA;Bloco 1;RESIDENCIAL;INATIVA;56;56;3;0
2026-07-01;MARICA;Bloco 1;RESIDENCIAL;PROVISÓRIA;3;3;1;0
2026-07-01;MARICA;Bloco 1;RESIDENCIAL;ATIVA;48167;53029;5865;0
2026-07-01;MARICA;Bloco 1;PUBLICA;ATIVA;338;466;0;0
2026-07-01;MARICA;Bloco 1;INDUSTRIAL;CORTE PEDIDO;1;1;0;0
2026-07-01;MARICA;Bloco 1;COMERCIAL;DESATIVADA;23;24;0;0
2026-07-01;MARICA;Bloco 1;INDUSTRIAL;ATIVA;17;18;0;0
2026-07-01;MARICA;Bloco 1;INDUSTRIAL;CORTADA;5;5;0;0
2026-07-01;MARICA;Bloco 1;COMERCIAL;CORTE PEDIDO;12;16;0;0
2026-07-01;MARICA;Bloco 1;COMERCIAL;CORTADA;480;847;0;0
2026-07-01;MARICA;Bloco 1;PUBLICA;DESATIVADA;8;8;0;0
2026-07-01;MARICA;Bloco 1;PUBLICA;PROVISÓRIA;1;1;0;0
2026-07-01;MARICA;Bloco 1;PUBLICA;CORTADA;15;15;0;0
2026-07-01;MARICA;Bloco 1;PUBLICA;CORTE PEDIDO;1;1;0;0
2026-07-01;MAGE;Bloco 1;RESIDENCIAL;DESATIVADA;3914;4307;247;0
2026-07-01;MARICA;Bloco 1;COMERCIAL;ATIVA;1024;2064;0;0
2026-07-01;MAGE;Bloco 1;RESIDENCIAL;INATIVA;2;2;0;0
2026-07-01;MAGE;Bloco 1;RESIDENCIAL;CORTADA;7126;10720;1349;0
2026-07-01;MAGE;Bloco 1;RESIDENCIAL;CORTE PEDIDO;111;140;23;0
2026-07-01;MAGE;Bloco 1;RESIDENCIAL;ATIVA;15005;19393;3358;0
2026-07-01;MAGE;Bloco 1;COMERCIAL;CORTADA;890;1519;0;0
2026-07-01;MAGE;Bloco 1;COMERCIAL;DESATIVADA;216;261;0;0
2026-07-01;MAGE;Bloco 1;COMERCIAL;CORTE PEDIDO;39;89;0;0
2026-07-01;MAGE;Bloco 1;PUBLICA;ATIVA;259;592;0;0
2026-07-01;MAGE;Bloco 1;INDUSTRIAL;CORTADA;10;13;0;0
2026-07-01;MAGE;Bloco 1;INDUSTRIAL;CORTE PEDIDO;1;1;0;0
2026-07-01;MAGE;Bloco 1;INDUSTRIAL;DESATIVADA;2;2;0;0
2026-07-01;MAGE;Bloco 1;INDUSTRIAL;ATIVA;16;16;0;0
2026-07-01;MAGE;Bloco 1;PUBLICA;DESATIVADA;2;2;0;0
2026-07-01;MAGE;Bloco 1;PUBLICA;CORTADA;4;4;0;0
2026-07-01;JAPERI;Bloco 4;RESIDENCIAL;CORTADA;6010;7010;764;0
2026-07-01;JAPERI;Bloco 4;RESIDENCIAL;DESATIVADA;1739;1809;85;0
2026-07-01;MAGE;Bloco 1;COMERCIAL;ATIVA;1048;1685;0;0
2026-07-01;JAPERI;Bloco 4;RESIDENCIAL;PROVISÓRIA;1;1;0;0
2026-07-01;JAPERI;Bloco 4;RESIDENCIAL;ATIVA;4824;5342;1452;0
2026-07-01;ITAOCARA;Bloco 1;RESIDENCIAL;ATIVA;7269;8396;936;0
2026-07-01;ITAOCARA;Bloco 1;RESIDENCIAL;CORTADA;498;526;54;0
2026-07-01;JAPERI;Bloco 4;COMERCIAL;ATIVA;250;301;0;0
2026-07-01;ITAOCARA;Bloco 1;RESIDENCIAL;DESATIVADA;37;37;0;0
2026-07-01;ITAOCARA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;2;2;0;0
2026-07-01;JAPERI;Bloco 4;COMERCIAL;CORTADA;269;387;0;0
2026-07-01;JAPERI;Bloco 4;INDUSTRIAL;ATIVA;30;30;0;0
2026-07-01;JAPERI;Bloco 4;COMERCIAL;DESATIVADA;57;81;0;0
2026-07-01;JAPERI;Bloco 4;PUBLICA;CORTADA;7;8;0;0
2026-07-01;JAPERI;Bloco 4;PUBLICA;ATIVA;138;211;0;0
2026-07-01;JAPERI;Bloco 4;INDUSTRIAL;CORTADA;13;14;0;0
2026-07-01;ITABORAI;Bloco 1;RESIDENCIAL;DESATIVADA;967;1114;19;0
2026-07-01;ITABORAI;Bloco 1;RESIDENCIAL;CORTE PEDIDO;207;292;2;0
2026-07-01;ITABORAI;Bloco 1;RESIDENCIAL;INATIVA;291;358;2;0
2026-07-01;ITAOCARA;Bloco 1;COMERCIAL;ATIVA;418;587;0;0
2026-07-01;ITABORAI;Bloco 1;RESIDENCIAL;PROVISÓRIA;2;3;0;0
2026-07-01;ITAOCARA;Bloco 1;PUBLICA;ATIVA;189;233;0;0
2026-07-01;ITAOCARA;Bloco 1;INDUSTRIAL;ATIVA;4;4;0;0
2026-07-01;ITAOCARA;Bloco 1;COMERCIAL;CORTADA;52;64;0;0
2026-07-01;ITAOCARA;Bloco 1;COMERCIAL;CORTE PEDIDO;2;2;0;0
2026-07-01;ITAOCARA;Bloco 1;PUBLICA;CORTADA;4;6;0;0
2026-07-01;ITABORAI;Bloco 1;RESIDENCIAL;CORTADA;5628;7816;215;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;ATIVA;113679;196376;46275;13599
2026-06-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;CORTADA;19154;30525;5171;2120
2026-06-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;DESATIVADA;7207;8010;4774;1881
2026-06-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;ATIVA;293036;727581;177397;48810
2026-06-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;CORTADA;39975;59177;23083;13377
2026-06-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;DESATIVADA;18627;19525;15307;7402
2026-06-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;CORTADA;7224;10586;4;1
2026-06-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;CORTE PEDIDO;215;250;0;0
2026-06-01;RIO DE JANEIRO - A;Bloco 4;INDUSTRIAL;CORTADA;117;119;0;0
2026-06-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;ATIVA;33213;85948;128;108
2026-06-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;ATIVA;29344;274599;15567;10733
2026-06-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;CORTADA;4079;5388;4429;4061
2026-06-01;RIO DE JANEIRO - A;Bloco 4;PUBLICA;ATIVA;3939;14052;2;2
2026-06-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;CORTADA;580;1018;0;0
2026-06-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;DESATIVADA;1575;1662;1646;1392
2026-06-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;ATIVA;8547;14136;5;4
2026-06-01;RIO DE JANEIRO - B;Bloco 4;PUBLICA;ATIVA;967;1374;0;0
2026-06-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;INATIVA;1030;1283;780;570
2026-06-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;CORTADA;2418;3439;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;INDUSTRIAL;ATIVA;123;130;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;INATIVA;310;435;123;47
2026-06-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;CORTE PEDIDO;73;83;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;PROVISÓRIA;16;16;12;10
2026-06-01;RIO DE JANEIRO - A;Bloco 4;PUBLICA;CORTADA;79;206;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;DESATIVADA;58;71;0;0
2026-06-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;CORTE PEDIDO;305;419;54;46
2026-06-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;INATIVA;62;82;0;0
2026-06-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;PROVISÓRIA;5;6;0;0
2026-06-01;RIO DE JANEIRO - A;Bloco 4;RESIDENCIAL;PROVISÓRIA;124;141;60;25
2026-06-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;ATIVA;8204;39633;0;0
2026-06-01;RIO DE JANEIRO;Bloco 1;INDUSTRIAL;DESATIVADA;1;1;0;0
2026-06-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;INATIVA;40;41;40;7
2026-06-01;RIO DE JANEIRO;Bloco 1;RESIDENCIAL;PROVISÓRIA;6;6;5;4
2026-06-01;RIO DE JANEIRO;Bloco 1;PUBLICA;ATIVA;682;2935;0;0
2026-06-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;DESATIVADA;22;28;0;0
2026-06-01;RIO DE JANEIRO - A;Bloco 4;COMERCIAL;DESATIVADA;166;190;0;0
2026-06-01;RIO DE JANEIRO - A;Bloco 4;INDUSTRIAL;ATIVA;626;644;1;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;INATIVA;12;26;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;COMERCIAL;PROVISÓRIA;2;2;0;0
2026-06-01;RIO DE JANEIRO;Bloco 1;PUBLICA;CORTADA;10;10;0;0
2026-06-01;TANGUA;Bloco 1;RESIDENCIAL;ATIVA;3418;4676;2200;0
2026-06-01;TANGUA;Bloco 1;RESIDENCIAL;CORTADA;1481;1745;529;0
2026-06-01;TANGUA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;34;44;5;0
2026-06-01;TANGUA;Bloco 1;RESIDENCIAL;DESATIVADA;141;144;16;0
2026-06-01;TANGUA;Bloco 1;RESIDENCIAL;INATIVA;6;6;0;0
2026-06-01;TANGUA;Bloco 1;RESIDENCIAL;PROVISÓRIA;1;1;0;0
2026-06-01;SAQUAREMA;Bloco 1;RESIDENCIAL;CORTADA;1772;2065;121;0
2026-06-01;SAQUAREMA;Bloco 1;RESIDENCIAL;ATIVA;6224;6609;607;0
2026-06-01;TANGUA;Bloco 1;COMERCIAL;ATIVA;136;257;0;0
2026-06-01;SAQUAREMA;Bloco 1;RESIDENCIAL;DESATIVADA;35;40;0;0
2026-06-01;SAQUAREMA;Bloco 1;RESIDENCIAL;INATIVA;2;2;0;0
2026-06-01;SAQUAREMA;Bloco 1;RESIDENCIAL;PROVISÓRIA;3;3;0;0
2026-06-01;TANGUA;Bloco 1;PUBLICA;CORTADA;3;3;0;0
2026-06-01;TANGUA;Bloco 1;PUBLICA;ATIVA;100;113;0;0
2026-06-01;TANGUA;Bloco 1;INDUSTRIAL;ATIVA;2;2;0;0
2026-06-01;TANGUA;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-06-01;TANGUA;Bloco 1;COMERCIAL;CORTADA;48;96;0;0
2026-06-01;TANGUA;Bloco 1;COMERCIAL;CORTE PEDIDO;2;2;0;0
2026-06-01;TANGUA;Bloco 1;COMERCIAL;DESATIVADA;5;5;0;0
2026-06-01;TANGUA;Bloco 1;COMERCIAL;INATIVA;1;1;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;RESIDENCIAL;DESATIVADA;7356;7817;118;0
2026-06-01;SAQUAREMA;Bloco 1;COMERCIAL;CORTADA;47;69;0;0
2026-06-01;SAQUAREMA;Bloco 1;PUBLICA;ATIVA;35;44;0;0
2026-06-01;SAQUAREMA;Bloco 1;COMERCIAL;CORTE PEDIDO;1;1;0;0
2026-06-01;SAQUAREMA;Bloco 1;COMERCIAL;DESATIVADA;2;2;0;0
2026-06-01;SAQUAREMA;Bloco 1;INDUSTRIAL;ATIVA;2;2;0;0
2026-06-01;SAQUAREMA;Bloco 1;COMERCIAL;ATIVA;98;145;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;RESIDENCIAL;PROVISÓRIA;12;26;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;RESIDENCIAL;INATIVA;2;2;0;0
2026-06-01;SAQUAREMA;Bloco 1;PUBLICA;CORTADA;1;1;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;RESIDENCIAL;CORTADA;23286;42611;2335;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;RESIDENCIAL;CORTE PEDIDO;155;275;16;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;RESIDENCIAL;ATIVA;54056;79126;7643;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;INDUSTRIAL;CORTADA;21;21;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;INDUSTRIAL;DESATIVADA;1;1;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;PUBLICA;CORTADA;25;29;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;PUBLICA;INATIVA;1;3;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;PUBLICA;CORTE PEDIDO;1;2;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;PUBLICA;DESATIVADA;3;3;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;COMERCIAL;CORTADA;2528;5050;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;COMERCIAL;CORTE PEDIDO;94;190;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;COMERCIAL;DESATIVADA;426;440;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;INDUSTRIAL;ATIVA;109;122;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;COMERCIAL;PROVISÓRIA;2;2;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;PUBLICA;ATIVA;626;1044;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;INDUSTRIAL;CORTADA;29;36;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;INDUSTRIAL;CORTE PEDIDO;2;3;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;INDUSTRIAL;DESATIVADA;1;1;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;PUBLICA;CORTADA;48;71;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;PUBLICA;CORTE PEDIDO;5;5;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;PUBLICA;DESATIVADA;5;6;0;0
2026-06-01;SAO JOAO DE MERITI;Bloco 4;COMERCIAL;ATIVA;4002;6503;0;0
2026-06-01;SAO GONCALO;Bloco 1;RESIDENCIAL;DESATIVADA;10064;10757;1037;0
2026-06-01;SAO GONCALO;Bloco 1;RESIDENCIAL;INATIVA;1986;2575;90;0
2026-06-01;SAO GONCALO;Bloco 1;RESIDENCIAL;PROVISÓRIA;53;58;11;0
2026-06-01;SAO GONCALO;Bloco 1;RESIDENCIAL;CORTADA;27806;43378;8783;0
2026-06-01;SAO GONCALO;Bloco 1;RESIDENCIAL;CORTE PEDIDO;196;325;32;0
2026-06-01;SAO GONCALO;Bloco 1;RESIDENCIAL;ATIVA;135981;223389;52102;0
2026-06-01;SAO GONCALO;Bloco 1;COMERCIAL;CORTADA;3444;6488;0;0
2026-06-01;SAO GONCALO;Bloco 1;COMERCIAL;DESATIVADA;277;324;0;0
2026-06-01;SAO GONCALO;Bloco 1;COMERCIAL;CORTE PEDIDO;81;143;0;0
2026-06-01;SAO GONCALO;Bloco 1;INDUSTRIAL;ATIVA;120;310;0;0
2026-06-01;SAO GONCALO;Bloco 1;COMERCIAL;PROVISÓRIA;8;8;0;0
2026-06-01;SAO GONCALO;Bloco 1;COMERCIAL;INATIVA;77;133;0;0
2026-06-01;SAO GONCALO;Bloco 1;PUBLICA;ATIVA;1385;2304;0;0
2026-06-01;SAO GONCALO;Bloco 1;INDUSTRIAL;INATIVA;2;2;0;0
2026-06-01;SAO GONCALO;Bloco 1;INDUSTRIAL;DESATIVADA;9;9;0;0
2026-06-01;SAO GONCALO;Bloco 1;INDUSTRIAL;CORTADA;63;96;0;0
2026-06-01;SAO GONCALO;Bloco 1;INDUSTRIAL;CORTE PEDIDO;2;2;0;0
2026-06-01;SAO GONCALO;Bloco 1;PUBLICA;DESATIVADA;6;6;0;0
2026-06-01;SAO GONCALO;Bloco 1;PUBLICA;PROVISÓRIA;1;1;0;0
2026-06-01;SAO GONCALO;Bloco 1;PUBLICA;CORTADA;41;67;0;0
2026-06-01;SAO GONCALO;Bloco 1;PUBLICA;CORTE PEDIDO;1;9;0;0
2026-06-01;SAO GONCALO;Bloco 1;COMERCIAL;ATIVA;7319;12915;2;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;RESIDENCIAL;CORTADA;4710;5233;191;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;RESIDENCIAL;DESATIVADA;112;134;3;0
2026-06-01;S.SEBASTIAO DO ALTO;Bloco 1;COMERCIAL;ATIVA;66;80;0;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;RESIDENCIAL;CORTE PEDIDO;71;72;1;0
2026-06-01;S.SEBASTIAO DO ALTO;Bloco 1;RESIDENCIAL;ATIVA;1544;1668;117;0
2026-06-01;S.SEBASTIAO DO ALTO;Bloco 1;PUBLICA;ATIVA;73;93;0;0
2026-06-01;S.SEBASTIAO DO ALTO;Bloco 1;COMERCIAL;CORTADA;9;13;0;0
2026-06-01;S.SEBASTIAO DO ALTO;Bloco 1;COMERCIAL;CORTE PEDIDO;1;1;0;0
2026-06-01;S.SEBASTIAO DO ALTO;Bloco 1;RESIDENCIAL;CORTADA;130;135;8;0
2026-06-01;S.SEBASTIAO DO ALTO;Bloco 1;RESIDENCIAL;CORTE PEDIDO;2;2;0;0
2026-06-01;S.SEBASTIAO DO ALTO;Bloco 1;RESIDENCIAL;DESATIVADA;2;2;0;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;RESIDENCIAL;ATIVA;10828;11588;1902;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;COMERCIAL;ATIVA;410;590;0;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;INDUSTRIAL;ATIVA;5;5;0;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;INDUSTRIAL;CORTADA;1;1;0;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;PUBLICA;ATIVA;163;233;0;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;COMERCIAL;DESATIVADA;7;13;0;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;COMERCIAL;CORTADA;201;321;0;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;COMERCIAL;CORTE PEDIDO;9;14;0;0
2026-06-01;S.FCO.DO ITABAPOANA;Bloco 1;PUBLICA;CORTADA;6;7;0;0
2026-06-01;RIO DE JANEIRO - B;Bloco 4;RESIDENCIAL;CORTE PEDIDO;138;221;7;0
2026-06-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;CORTE PEDIDO;3;36;0;0
2026-06-01;RIO DE JANEIRO;Bloco 1;INDUSTRIAL;ATIVA;103;103;0;0
2026-06-01;RIO DE JANEIRO;Bloco 1;INDUSTRIAL;CORTADA;8;8;0;0
2026-06-01;RIO DE JANEIRO;Bloco 1;COMERCIAL;INATIVA;4;4;0;0
